customer_id,first_name,last_name,gender,age,country,city,signup_date,company_size,industry
29227,Michael,Bryant,Female,22,Germany,Berlin,2023-08-10,SMB,Education
29228,Dominique,Goodman,Other,62,Canada,Toronto,2022-12-01,Startup,Retail
29229,Gregory,York,Other,34,Canada,Vancouver,2023-03-08,Enterprise,Marketing
29230,Joshua,Moore,Other,65,USA,Chicago,2025-01-21,Startup,Retail
29231,Austin,Johnson,Male,56,USA,Chicago,2023-08-13,SMB,Retail
29232,Jack,Flynn,Other,49,Australia,Melbourne,2022-03-02,SMB,Retail
29233,Kevin,Fox,Female,19,Germany,Munich,2022-11-17,Startup,Technology
29234,Denise,Fowler,Male,39,Germany,Munich,2022-03-21,Startup,Retail
29235,Elijah,Berry,Male,20,UK,London,2023-09-08,SMB,Education
29236,Roger,Jacobson,Other,20,Germany,Munich,2022-09-07,Startup,Healthcare
29237,Bryan,Olson,Female,25,India,Bangalore,2024-08-11,SMB,Healthcare
29238,Jennifer,Bailey,Female,29,Singapore,Singapore,2025-01-24,Individual,Marketing
29239,Thomas,Harris,Male,28,Canada,Vancouver,2022-03-13,Individual,Technology
29240,Renee,Mcguire,Other,38,Singapore,Singapore,2023-06-11,Individual,Education
29241,Daniel,Hamilton,Male,33,Australia,Melbourne,2022-12-04,SMB,Retail
29242,Brian,Adams,Other,30,Australia,Melbourne,2023-06-14,Enterprise,Technology
29243,Emma,Clark,Female,29,UK,Manchester,2022-08-08,Startup,Healthcare
29244,Mary,Maldonado,Female,26,Singapore,Singapore,2023-03-03,SMB,Marketing
29245,Paula,Sheppard,Female,38,Singapore,Singapore,2022-02-03,Enterprise,Retail
29246,Matthew,Ross,Female,22,Singapore,Singapore,2022-08-19,Individual,Education
29247,Michael,Brown,Other,28,Germany,Munich,2024-05-28,Enterprise,Finance
29248,Brandon,Hernandez,Other,47,Singapore,Singapore,2024-11-14,SMB,Technology
29249,Cheryl,Stanley,Other,37,Canada,Vancouver,2022-05-11,Enterprise,Finance
29250,Larry,Rogers,Female,46,UK,London,2022-12-23,Startup,Healthcare
29251,Kristen,Taylor,Male,44,Singapore,Singapore,2022-01-07,Individual,Technology
29252,Melvin,House,Female,56,Germany,Berlin,2023-08-10,Enterprise,Retail
29253,Crystal,Alvarado,Female,27,Australia,Melbourne,2024-10-31,Startup,Healthcare
29254,Alan,Jones,Female,65,Australia,Melbourne,2023-11-25,Individual,Retail
29255,Sara,Dudley,Female,62,Canada,Toronto,2025-03-20,Individual,Finance
29256,Joseph,Johnson,Female,24,Canada,Toronto,2022-02-04,Startup,Education
29257,Alyssa,Allen,Female,52,Canada,Toronto,2023-04-07,Individual,Marketing
29258,Amanda,Cowan,Male,44,USA,New York,2025-01-22,SMB,Education
29259,Anthony,Lee,Male,33,India,Ahmedabad,2024-07-07,SMB,Technology
29260,Michelle,Hardin,Other,35,Australia,Melbourne,2022-11-11,Enterprise,Education
29261,Richard,Green,Male,23,Australia,Melbourne,2024-12-03,Startup,Technology
29262,Scott,Hopkins,Female,39,Canada,Vancouver,2022-01-12,Individual,Healthcare
29263,Joshua,Horton,Other,43,UK,Manchester,2022-03-02,Individual,Retail
29264,Kimberly,Meyers,Other,48,UK,London,2023-05-30,SMB,Finance
29265,Jonathan,Morgan,Male,21,Germany,Munich,2022-01-06,Individual,Healthcare
29266,Kimberly,Lopez,Other,48,India,Ahmedabad,2023-01-01,Enterprise,Retail
29267,David,Wilson,Female,37,India,Ahmedabad,2023-08-28,Startup,Marketing
29268,Randy,Chung,Female,28,Canada,Vancouver,2022-06-09,Startup,Technology
29269,Russell,Washington,Male,57,Germany,Berlin,2024-08-14,Enterprise,Education
29270,Eddie,Moss,Female,42,Canada,Vancouver,2024-08-30,Individual,Technology
29271,Andrew,Mcdaniel,Male,63,Australia,Sydney,2022-03-18,Individual,Marketing
29272,Richard,Simon,Other,40,Canada,Toronto,2022-10-12,Enterprise,Retail
29273,Joy,Gibbs,Male,24,UK,London,2023-02-22,Startup,Technology
29274,David,Briggs,Male,52,India,Mumbai,2022-12-30,SMB,Finance
29275,Kevin,Kramer,Female,44,Singapore,Singapore,2024-03-15,Enterprise,Finance
29276,Jacob,Smith,Male,31,USA,New York,2023-09-04,SMB,Technology
29277,Billy,Hernandez,Other,21,UK,Manchester,2023-08-29,SMB,Healthcare
29278,Thomas,Guerrero,Male,46,UK,Manchester,2023-10-15,Enterprise,Marketing
29279,Keith,Macdonald,Other,59,Singapore,Singapore,2024-11-13,Individual,Retail
29280,Claire,Gross,Male,49,Germany,Munich,2024-08-17,Startup,Finance
29281,Cynthia,Melendez,Male,34,India,Mumbai,2024-02-21,Startup,Retail
29282,Kyle,Johnson,Other,63,Singapore,Singapore,2024-08-09,SMB,Education
29283,Julie,Jones,Male,64,Singapore,Singapore,2022-04-11,SMB,Technology
29284,Douglas,Williams,Male,55,Australia,Melbourne,2022-01-28,Enterprise,Technology
29285,Cynthia,Rivera,Female,41,India,Bangalore,2024-10-11,SMB,Retail
29286,Rhonda,Anderson,Female,48,Australia,Melbourne,2023-02-26,Enterprise,Retail
29287,George,Martin,Male,52,Germany,Berlin,2025-04-10,Startup,Marketing
29288,Julie,Kirby,Other,56,Germany,Berlin,2024-01-02,Individual,Marketing
29289,Melissa,Singh,Male,46,Singapore,Singapore,2024-08-05,SMB,Technology
29290,Timothy,Cameron,Male,52,Singapore,Singapore,2023-01-07,Enterprise,Marketing
29291,Justin,Kim,Other,65,Canada,Toronto,2024-06-06,Enterprise,Technology
29292,Jonathan,Perez,Female,35,Singapore,Singapore,2023-09-06,Enterprise,Retail
29293,Sheila,Cochran,Male,23,Australia,Sydney,2023-09-29,Enterprise,Healthcare
29294,James,Powell,Female,42,Australia,Melbourne,2023-05-28,SMB,Retail
29295,Kelly,White,Male,63,UK,London,2022-06-26,SMB,Marketing
29296,Shane,Clark,Female,45,Germany,Munich,2024-01-19,Individual,Marketing
29297,Brenda,Morgan,Other,51,Canada,Toronto,2022-03-08,SMB,Technology
29298,Kevin,Smith,Female,56,Singapore,Singapore,2022-03-10,Startup,Technology
29299,Matthew,Trujillo,Female,27,USA,New York,2022-04-16,Startup,Retail
29300,Aaron,Mejia,Other,55,UK,Manchester,2024-12-01,SMB,Healthcare
29301,Faith,Greene,Male,21,Canada,Toronto,2022-04-07,Startup,Education
29302,Debra,Johnson,Other,31,Australia,Sydney,2024-04-11,Startup,Education
29303,Victoria,Lane,Male,49,Canada,Toronto,2024-01-27,Startup,Retail
29304,Julie,Mitchell,Female,34,India,Mumbai,2025-02-04,Individual,Finance
29305,Michael,Horton,Female,62,UK,Manchester,2023-01-22,Enterprise,Retail
29306,Cathy,Adkins,Male,42,India,Ahmedabad,2024-10-27,SMB,Technology
29307,Amber,Mason,Male,32,Germany,Munich,2023-03-02,Individual,Technology
29308,Matthew,Braun,Male,60,Canada,Vancouver,2023-05-10,Startup,Education
29309,Michael,Evans,Other,48,Singapore,Singapore,2022-07-24,SMB,Education
29310,Mark,Cline,Male,62,Australia,Melbourne,2023-02-19,Individual,Education
29311,Bryan,King,Female,65,Germany,Berlin,2024-05-22,Enterprise,Finance
29312,Angel,Murray,Female,40,Canada,Vancouver,2023-07-09,Enterprise,Finance
29313,Brandon,Hardy,Male,43,Germany,Munich,2022-04-15,Startup,Finance
29314,Kathleen,Ayala,Male,63,Germany,Berlin,2023-01-27,Enterprise,Education
29315,Joseph,Lopez,Female,43,Germany,Berlin,2024-02-05,Startup,Education
29316,Stephanie,Russo,Male,23,UK,London,2023-11-19,SMB,Technology
29317,Heidi,Hamilton,Female,59,Singapore,Singapore,2023-06-10,Startup,Education
29318,Michael,Baker,Male,45,Singapore,Singapore,2023-12-02,Enterprise,Finance
29319,Erik,Logan,Male,55,Canada,Vancouver,2022-07-02,Enterprise,Marketing
29320,Jane,Green,Other,48,Australia,Sydney,2023-05-21,SMB,Technology
29321,Jessica,George,Other,26,Singapore,Singapore,2023-01-29,Enterprise,Marketing
29322,Molly,Douglas,Other,35,Australia,Melbourne,2025-03-07,Enterprise,Healthcare
29323,Wendy,Hall,Male,31,India,Bangalore,2023-06-13,Startup,Healthcare
29324,Colleen,Mitchell,Male,28,USA,Chicago,2024-03-21,SMB,Technology
29325,Julie,Parker,Male,40,Australia,Melbourne,2022-06-27,Startup,Education
29326,James,Reynolds,Male,45,Germany,Berlin,2022-11-29,Enterprise,Technology
29327,Jason,Miller,Other,47,Australia,Melbourne,2023-08-26,Individual,Retail
29328,Sean,Steele,Other,29,India,Ahmedabad,2025-01-21,SMB,Retail
29329,Amanda,Mccullough,Female,41,Australia,Melbourne,2022-11-22,Individual,Healthcare
29330,Cheyenne,Simpson,Male,28,UK,Manchester,2024-04-27,Startup,Retail
29331,Brittney,Yang,Male,59,UK,London,2024-06-22,Individual,Education
29332,Christina,Jackson,Male,60,Australia,Melbourne,2024-08-07,Enterprise,Technology
29333,Valerie,Lee,Male,35,Australia,Melbourne,2024-10-30,SMB,Education
29334,Charles,Thompson,Other,26,USA,Chicago,2023-01-04,Individual,Technology
29335,Nicole,Walker,Male,34,Singapore,Singapore,2023-03-21,Individual,Healthcare
29336,Heather,Montgomery,Male,32,Germany,Berlin,2022-02-05,SMB,Healthcare
29337,Kevin,Roman,Female,45,USA,New York,2023-01-18,SMB,Finance
29338,Stacey,Friedman,Other,60,USA,Chicago,2024-12-05,Enterprise,Marketing
29339,Thomas,Moore,Female,33,USA,Chicago,2024-02-28,Startup,Finance
29340,Penny,Campos,Female,39,Singapore,Singapore,2023-01-28,Startup,Education
29341,Bobby,Graves,Female,63,Australia,Sydney,2023-12-04,Enterprise,Retail
29342,Kenneth,Brady,Male,28,India,Mumbai,2024-05-28,Individual,Technology
29343,Chad,Middleton,Female,20,UK,Manchester,2024-08-19,SMB,Marketing
29344,James,Johnson,Male,29,Australia,Sydney,2024-06-26,SMB,Healthcare
29345,Michael,Lee,Female,55,India,Ahmedabad,2022-03-08,SMB,Healthcare
29346,Robert,Chavez,Other,18,Canada,Vancouver,2022-03-13,Enterprise,Retail
29347,Robert,Marshall,Male,43,Canada,Toronto,2022-09-11,Startup,Finance
29348,Robin,Smith,Other,24,Singapore,Singapore,2022-09-03,SMB,Technology
29349,Julie,Ruiz,Female,30,UK,London,2024-12-09,Startup,Healthcare
29350,Jon,Murray,Male,60,India,Bangalore,2022-12-04,Startup,Marketing
29351,Michael,Hall,Male,51,UK,London,2022-04-25,Startup,Marketing
29352,Diana,Baker,Male,46,Australia,Sydney,2024-09-14,Individual,Technology
29353,Deborah,Oliver,Other,64,USA,New York,2022-03-26,SMB,Retail
29354,Katherine,Perkins,Female,33,Germany,Munich,2024-02-07,Enterprise,Retail
29355,Elizabeth,Case,Female,27,Canada,Vancouver,2022-05-21,Startup,Marketing
29356,Jared,Lane,Female,43,India,Mumbai,2022-04-10,Individual,Technology
29357,Caitlin,Davidson,Male,47,UK,London,2023-04-03,SMB,Finance
29358,Megan,Miller,Male,27,Australia,Melbourne,2023-02-11,Enterprise,Technology
29359,Alex,George,Female,64,USA,New York,2023-02-22,Startup,Education
29360,Valerie,Reed,Male,45,Singapore,Singapore,2022-01-16,Startup,Technology
29361,Mitchell,Barnes,Female,18,India,Ahmedabad,2024-05-27,Enterprise,Education
29362,Sharon,Tanner,Other,54,India,Mumbai,2022-07-08,Individual,Technology
29363,Anna,Aguilar,Female,31,Germany,Berlin,2024-04-12,Enterprise,Healthcare
29364,Jared,Wright,Other,34,Germany,Berlin,2025-01-15,Individual,Healthcare
29365,Jacob,Rodriguez,Other,37,India,Bangalore,2024-07-02,Individual,Education
29366,Sandra,Sosa,Other,54,Canada,Toronto,2023-12-10,Enterprise,Education
29367,Jon,Duncan,Female,27,India,Ahmedabad,2024-09-30,SMB,Healthcare
29368,Suzanne,Lopez,Male,50,India,Mumbai,2023-02-20,Startup,Technology
29369,James,Williams,Male,47,India,Ahmedabad,2023-05-20,SMB,Retail
29370,Wendy,Jones,Male,43,Germany,Munich,2023-04-23,SMB,Finance
29371,David,Wilson,Female,37,UK,London,2024-02-01,Startup,Finance
29372,Elizabeth,Thompson,Male,59,Germany,Munich,2024-02-16,SMB,Finance
29373,Joseph,Rivas,Other,49,USA,Chicago,2024-09-30,SMB,Healthcare
29374,Kathleen,Lee,Other,45,Australia,Melbourne,2024-04-04,Individual,Retail
29375,John,Garner,Male,59,UK,Manchester,2022-04-13,SMB,Education
29376,Stacey,Braun,Other,45,Germany,Berlin,2024-03-31,SMB,Finance
29377,Lauren,Peters,Other,48,Australia,Melbourne,2023-06-28,SMB,Marketing
29378,Nicole,Smith,Other,25,Singapore,Singapore,2023-09-01,SMB,Marketing
29379,Luis,King,Other,63,India,Ahmedabad,2023-09-23,Individual,Healthcare
29380,Amy,Roth,Female,55,Germany,Berlin,2023-07-19,Individual,Technology
29381,Karen,Taylor,Male,63,Canada,Vancouver,2023-01-11,Enterprise,Finance
29382,Eric,Stone,Female,47,UK,London,2024-10-24,Enterprise,Education
29383,Craig,Collins,Other,53,USA,Chicago,2024-05-07,Enterprise,Finance
29384,Carlos,Haynes,Female,45,Australia,Melbourne,2024-02-23,Startup,Healthcare
29385,Rachel,Woodward,Other,40,Australia,Sydney,2023-11-15,Individual,Finance
29386,David,Beck,Other,54,Germany,Berlin,2022-10-07,Enterprise,Finance
29387,Ryan,Singleton,Other,38,Singapore,Singapore,2023-06-14,Enterprise,Finance
29388,Christopher,Petty,Female,25,USA,Chicago,2024-06-13,SMB,Technology
29389,Charlene,Walsh,Other,60,India,Bangalore,2023-07-24,Enterprise,Marketing
29390,Sarah,Schmidt,Male,25,UK,Manchester,2024-12-09,SMB,Marketing
29391,Scott,Mendoza,Male,49,Australia,Sydney,2022-01-15,SMB,Technology
29392,Ricardo,Murray,Other,46,Canada,Vancouver,2024-10-17,SMB,Finance
29393,Michele,Miller,Male,30,Australia,Sydney,2024-07-23,SMB,Marketing
29394,Suzanne,Roberts,Other,40,India,Bangalore,2023-07-03,Individual,Retail
29395,Michelle,Brady,Male,56,UK,London,2022-09-22,Enterprise,Finance
29396,Michelle,Hobbs,Male,27,USA,New York,2023-11-28,Startup,Healthcare
29397,Rhonda,Moore,Other,57,Australia,Sydney,2022-04-04,Startup,Finance
29398,Christian,Hoover,Female,30,USA,New York,2022-07-16,Enterprise,Technology
29399,John,Hines,Other,42,Australia,Melbourne,2022-12-20,Enterprise,Technology
29400,Robert,Green,Other,23,Germany,Berlin,2024-01-10,SMB,Education
29401,Michelle,Marquez,Female,65,Singapore,Singapore,2024-05-20,Enterprise,Marketing
29402,Megan,Baldwin,Other,29,Germany,Munich,2024-05-02,Startup,Retail
29403,Jennifer,Wilkerson,Male,25,USA,Chicago,2022-07-04,Individual,Healthcare
29404,Deborah,Richards,Other,36,USA,New York,2024-07-24,SMB,Marketing
29405,Christopher,Contreras,Female,42,Germany,Berlin,2023-03-12,Startup,Education
29406,Ellen,Chandler,Male,55,Australia,Melbourne,2023-04-28,Enterprise,Finance
29407,Jessica,Briggs,Female,47,Australia,Sydney,2023-11-10,Startup,Retail
29408,Carla,Figueroa,Other,41,USA,New York,2023-05-06,SMB,Healthcare
29409,Andrew,Edwards,Female,36,Germany,Berlin,2025-03-16,Startup,Marketing
29410,Lori,Hess,Male,21,Germany,Munich,2022-08-15,Startup,Marketing
29411,Evan,Turner,Male,27,Germany,Berlin,2023-09-18,Startup,Education
29412,Anna,Lawson,Male,38,UK,Manchester,2023-05-07,Enterprise,Technology
29413,Marilyn,Murphy,Male,31,Singapore,Singapore,2024-07-30,SMB,Marketing
29414,Brittany,Johnson,Other,62,Singapore,Singapore,2022-08-04,Individual,Finance
29415,Heather,Price,Male,19,Australia,Sydney,2023-10-10,Startup,Marketing
29416,Nicole,Middleton,Other,39,USA,New York,2024-01-07,Startup,Healthcare
29417,Maureen,Roman,Female,55,UK,London,2023-07-17,Individual,Marketing
29418,Sydney,Burnett,Male,62,Canada,Toronto,2023-09-16,Startup,Finance
29419,Hector,Larsen,Other,40,Australia,Sydney,2023-06-30,Startup,Healthcare
29420,Nicholas,Mitchell,Male,58,Singapore,Singapore,2023-06-01,Individual,Marketing
29421,Stephanie,Smith,Male,36,Australia,Sydney,2023-06-19,Enterprise,Technology
29422,Ashley,James,Other,65,Singapore,Singapore,2023-12-21,Enterprise,Technology
29423,Kristen,Morgan,Other,43,USA,Chicago,2022-06-25,Startup,Marketing
29424,Brandi,Underwood,Other,57,Germany,Munich,2024-04-02,Startup,Retail
29425,James,James,Female,61,USA,New York,2024-09-26,Enterprise,Marketing
29426,Christie,Roberts,Other,42,Singapore,Singapore,2024-08-13,Individual,Technology
29427,Jennifer,Bishop,Female,57,Canada,Vancouver,2022-04-30,Individual,Marketing
29428,Brandy,Davis,Male,35,Singapore,Singapore,2023-02-18,Individual,Technology
29429,Michael,Robinson,Other,22,USA,New York,2024-06-21,Enterprise,Marketing
29430,Steven,Stevenson,Female,60,UK,London,2022-06-19,Startup,Finance
29431,Anthony,Fischer,Male,22,Australia,Sydney,2022-07-05,Enterprise,Marketing
29432,Christopher,Turner,Male,51,Germany,Munich,2025-02-16,Individual,Healthcare
29433,Kayla,Alexander,Male,43,Australia,Sydney,2024-04-29,Startup,Healthcare
29434,Christian,Smith,Female,22,USA,New York,2022-07-13,Enterprise,Technology
29435,John,Lane,Female,58,India,Ahmedabad,2025-02-05,Enterprise,Marketing
29436,Jamie,Crawford,Female,39,Canada,Toronto,2023-12-08,SMB,Education
29437,Dominique,Hancock,Male,30,Australia,Melbourne,2023-02-07,Individual,Marketing
29438,Frank,Miller,Other,50,Singapore,Singapore,2024-06-21,Startup,Technology
29439,Sharon,Cross,Male,42,India,Ahmedabad,2025-01-19,Enterprise,Technology
29440,Rachel,Acevedo,Female,18,Germany,Berlin,2022-12-20,SMB,Technology
29441,Michael,Smith,Other,24,Canada,Toronto,2022-03-08,Enterprise,Technology
29442,Catherine,Lopez,Other,62,Canada,Toronto,2022-11-08,Individual,Technology
29443,Bobby,Rush,Male,27,UK,Manchester,2025-04-10,SMB,Marketing
29444,Craig,Thompson,Other,45,Germany,Berlin,2023-03-02,Enterprise,Finance
29445,Carla,Silva,Female,42,Germany,Berlin,2024-10-20,Individual,Education
29446,Philip,Morales,Male,29,Australia,Melbourne,2024-09-21,SMB,Technology
29447,Angela,Owens,Female,24,USA,Chicago,2022-01-14,Enterprise,Retail
29448,Elizabeth,Fox,Female,61,Australia,Melbourne,2023-03-15,Startup,Marketing
29449,Stacey,Hudson,Male,27,Singapore,Singapore,2024-01-05,SMB,Marketing
29450,William,Rios,Male,28,UK,London,2024-06-09,Startup,Healthcare
29451,Jay,Weaver,Male,51,Germany,Munich,2024-05-05,Individual,Finance
29452,Mackenzie,Knight,Female,28,Germany,Munich,2023-07-09,Enterprise,Technology
29453,Terri,Woodward,Female,23,India,Bangalore,2022-06-29,Enterprise,Finance
29454,Patricia,Smith,Male,29,India,Bangalore,2023-01-19,SMB,Education
29455,Angela,Bruce,Male,30,USA,San Francisco,2023-09-13,SMB,Retail
29456,Jeffrey,Noble,Other,24,Singapore,Singapore,2023-03-18,Enterprise,Finance
29457,Benjamin,Taylor,Other,49,Canada,Toronto,2022-04-25,Enterprise,Education
29458,Amber,Dunn,Female,25,USA,San Francisco,2022-10-30,SMB,Finance
29459,Brandon,Massey,Other,47,India,Bangalore,2022-03-15,Enterprise,Marketing
29460,Phyllis,Green,Female,25,Germany,Munich,2025-03-24,Individual,Retail
29461,Charles,Galvan,Male,63,USA,Chicago,2024-12-09,Individual,Retail
29462,Frances,Cruz,Male,62,India,Mumbai,2022-02-14,Startup,Marketing
29463,Lawrence,Lambert,Female,23,Germany,Berlin,2023-09-18,Individual,Healthcare
29464,Shaun,Edwards,Male,59,USA,New York,2022-08-18,Startup,Healthcare
29465,Caleb,Smith,Female,53,Singapore,Singapore,2023-12-27,SMB,Retail
29466,Barbara,Perez,Female,52,USA,Chicago,2023-12-09,Startup,Retail
29467,Thomas,Pacheco,Male,45,UK,London,2024-10-20,Startup,Marketing
29468,Michael,Walton,Other,25,Australia,Sydney,2022-09-25,Startup,Marketing
29469,Veronica,Brown,Female,43,Singapore,Singapore,2022-06-10,Individual,Healthcare
29470,Angela,Mitchell,Male,18,Singapore,Singapore,2023-08-28,Enterprise,Technology
29471,Kelly,Peterson,Other,51,Germany,Berlin,2022-07-24,Enterprise,Retail
29472,Kenneth,Pineda,Female,27,Canada,Vancouver,2023-05-06,SMB,Finance
29473,George,Moore,Female,60,Singapore,Singapore,2024-02-21,SMB,Marketing
29474,William,Johnson,Male,63,Singapore,Singapore,2023-11-29,Enterprise,Technology
29475,Dennis,Knapp,Female,40,India,Ahmedabad,2024-09-15,Enterprise,Finance
29476,Kyle,Moss,Other,31,Germany,Berlin,2022-07-14,Startup,Education
29477,Michael,Flores,Female,18,USA,Chicago,2023-02-05,Enterprise,Finance
29478,Danielle,Jenkins,Other,25,USA,New York,2025-03-16,Enterprise,Education
29479,Robert,Williams,Male,22,Germany,Munich,2023-08-04,SMB,Technology
29480,Christine,Myers,Other,22,Australia,Sydney,2023-03-06,SMB,Retail
29481,Charles,Davis,Male,46,Singapore,Singapore,2022-08-02,SMB,Healthcare
29482,Bethany,Davis,Other,25,UK,London,2023-07-13,Startup,Retail
29483,Christina,Torres,Female,56,Australia,Sydney,2022-08-26,Individual,Healthcare
29484,Tina,Harris,Male,27,Canada,Vancouver,2024-07-27,SMB,Finance
29485,Matthew,Hunt,Other,45,USA,San Francisco,2023-03-14,Startup,Education
29486,Anthony,Ali,Other,44,India,Mumbai,2024-09-05,Startup,Technology
29487,Makayla,Wilcox,Male,39,UK,Manchester,2022-05-10,Individual,Technology
29488,Kiara,Brown,Male,27,Germany,Berlin,2023-02-02,Startup,Technology
29489,Amy,Cross,Other,61,Germany,Munich,2022-06-06,Enterprise,Healthcare
29490,Sarah,Sanders,Other,59,USA,San Francisco,2024-08-16,Enterprise,Finance
29491,Donald,Matthews,Female,18,India,Mumbai,2024-07-16,Individual,Finance
29492,Holly,Baker,Male,56,UK,Manchester,2022-07-02,Enterprise,Retail
29493,Randall,Shaffer,Female,49,Canada,Toronto,2023-06-10,SMB,Technology
29494,Dustin,Crawford,Female,46,Australia,Melbourne,2023-08-06,Individual,Finance
29495,Jennifer,Duffy,Other,25,UK,London,2023-11-06,Individual,Technology
29496,Jimmy,Frye,Male,33,USA,New York,2024-02-27,Enterprise,Finance
29497,Taylor,Ross,Male,40,India,Ahmedabad,2022-12-12,Individual,Finance
29498,Kimberly,Davis,Female,60,Australia,Melbourne,2023-05-12,SMB,Marketing
29499,Thomas,Davis,Other,55,UK,London,2025-01-31,Startup,Finance
29500,Matthew,Young,Other,21,USA,San Francisco,2022-02-26,Enterprise,Finance
29501,Charles,Hopkins,Female,52,Singapore,Singapore,2023-04-05,SMB,Retail
29502,Derek,Martin,Other,38,India,Mumbai,2024-07-12,Startup,Education
29503,Brandon,Smith,Male,22,Singapore,Singapore,2022-11-03,Startup,Retail
29504,Christina,Foley,Other,36,UK,London,2022-09-12,SMB,Marketing
29505,Linda,Campbell,Male,35,Singapore,Singapore,2025-02-09,Enterprise,Healthcare
29506,Joseph,Moyer,Male,49,USA,Chicago,2025-01-06,SMB,Marketing
29507,Matthew,Campbell,Male,19,Germany,Munich,2022-07-09,Startup,Finance
29508,Pamela,Herrera,Male,29,India,Mumbai,2024-12-10,Startup,Healthcare
29509,James,Thompson,Male,35,Singapore,Singapore,2023-12-19,Startup,Marketing
29510,Sonya,Boone,Male,39,Germany,Munich,2022-01-30,Individual,Marketing
29511,Charles,Humphrey,Male,40,India,Mumbai,2022-06-12,Enterprise,Education
29512,Jessica,Morgan,Other,22,Singapore,Singapore,2023-03-04,Startup,Retail
29513,Kevin,Willis,Male,40,Australia,Melbourne,2023-04-18,SMB,Education
29514,Wendy,Sweeney,Male,39,Germany,Berlin,2023-04-30,SMB,Healthcare
29515,Michael,Young,Male,59,Singapore,Singapore,2023-08-20,Enterprise,Education
29516,Amber,Clay,Male,55,Canada,Vancouver,2024-03-26,Enterprise,Marketing
29517,Regina,Rocha,Female,62,Australia,Melbourne,2022-05-25,Startup,Retail
29518,Julie,Norris,Female,38,Australia,Melbourne,2022-09-08,Individual,Technology
29519,Christina,Salazar,Other,62,Canada,Toronto,2023-03-10,Startup,Retail
29520,Amanda,Boyer,Female,58,Canada,Vancouver,2023-09-10,Startup,Technology
29521,Samuel,Fox,Other,43,Australia,Melbourne,2023-12-30,Startup,Healthcare
29522,Richard,Washington,Male,61,Singapore,Singapore,2023-04-22,Individual,Finance
29523,Gregory,Ramirez,Other,23,Australia,Sydney,2024-10-24,Enterprise,Healthcare
29524,James,Mckenzie,Female,38,UK,Manchester,2023-12-18,SMB,Technology
29525,James,Flores,Male,44,Singapore,Singapore,2024-12-30,SMB,Marketing
29526,Monica,Brown,Other,54,India,Ahmedabad,2022-03-19,Startup,Finance
29527,Jacob,Bridges,Female,34,UK,London,2024-03-06,Startup,Technology
29528,Rebecca,Davidson,Male,27,UK,Manchester,2023-05-05,Startup,Marketing
29529,Andrew,Moore,Male,46,Canada,Vancouver,2023-11-25,Individual,Education
29530,Randy,Campbell,Male,51,Australia,Sydney,2022-10-26,SMB,Healthcare
29531,Adam,Simpson,Male,20,USA,New York,2024-03-22,Startup,Marketing
29532,Jerry,Fernandez,Female,19,India,Mumbai,2022-04-07,Startup,Finance
29533,Ryan,Cline,Male,43,Germany,Munich,2022-08-12,Enterprise,Healthcare
29534,Kathryn,Morgan,Male,45,Canada,Vancouver,2024-08-02,SMB,Healthcare
29535,Steven,Fisher,Male,29,Singapore,Singapore,2024-09-14,Individual,Finance
29536,Maria,Bradley,Male,57,Singapore,Singapore,2022-01-17,SMB,Finance
29537,Andrea,Lopez,Female,59,Germany,Berlin,2023-02-11,Startup,Retail
29538,Brian,Watson,Other,48,Germany,Berlin,2024-08-26,SMB,Technology
29539,Charles,Wilcox,Female,54,Singapore,Singapore,2025-03-02,Individual,Education
29540,Anna,Mitchell,Female,50,Australia,Melbourne,2023-09-02,SMB,Retail
29541,Allison,Robinson,Female,25,Singapore,Singapore,2024-06-09,Startup,Healthcare
29542,Christina,Green,Male,40,Australia,Sydney,2024-02-19,Individual,Education
29543,Edward,Dunn,Female,61,Australia,Sydney,2025-03-30,Startup,Retail
29544,Larry,Sullivan,Male,57,USA,San Francisco,2023-09-06,SMB,Healthcare
29545,Nathan,Schwartz,Female,43,USA,New York,2023-12-21,Individual,Retail
29546,Lauren,Morton,Other,21,USA,Chicago,2022-11-11,Startup,Finance
29547,John,Irwin,Male,57,India,Ahmedabad,2022-07-26,SMB,Education
29548,Cynthia,Sampson,Other,52,India,Bangalore,2023-11-09,Individual,Finance
29549,Ryan,White,Other,56,India,Mumbai,2025-01-03,Enterprise,Marketing
29550,Justin,Gallagher,Male,26,Germany,Berlin,2023-04-29,Individual,Marketing
29551,David,Washington,Female,21,Germany,Munich,2022-08-21,SMB,Education
29552,Sara,Ward,Female,35,Australia,Melbourne,2023-08-18,Enterprise,Finance
29553,Julian,Reyes,Female,61,Germany,Munich,2025-01-25,Startup,Retail
29554,Mary,Hall,Male,53,USA,San Francisco,2023-01-19,SMB,Finance
29555,Julia,Acosta,Male,22,UK,London,2024-03-21,Startup,Finance
29556,Jack,Espinoza,Other,65,Singapore,Singapore,2024-05-25,Startup,Healthcare
29557,Scott,Ramirez,Male,32,India,Ahmedabad,2022-07-20,SMB,Education
29558,Christopher,Banks,Other,42,Australia,Melbourne,2022-07-10,Enterprise,Healthcare
29559,Derrick,Carter,Male,21,Germany,Munich,2024-09-12,Individual,Marketing
29560,Jeffrey,Smith,Male,58,Australia,Sydney,2024-09-07,Enterprise,Finance
29561,Ryan,Bray,Female,22,USA,Chicago,2025-01-19,Startup,Technology
